file,band_lo_hz,band_hi_hz,band_label,band_tag,rt60_s,r2,method,quality,capped,mode
"Bedroom 3, corner, closed, earphone, 4.m4a",250.0,500.0,,250–500,5.609651041666667,0.9318629190775847,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 4.m4a",500.0,2000.0,,500–2k,5.609057291666667,0.9067707776076438,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 4.m4a",2000.0,4000.0,,2k–4k,5.609274999999999,0.7114444624356238,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, closed, earphone, 4.m4a",4000.0,8000.0,,4k–8k,5.6095125,0.5429573689720163,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 1.m4a",125.0,250.0,,125–250,5.4603625,0.89655115531425,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 1.m4a",250.0,500.0,,250–500,5.4584624999999996,0.71547776646827,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 1.m4a",500.0,2000.0,,500–2k,5.467329166666667,0.7084625554184981,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 1.m4a",2000.0,4000.0,,2k–4k,5.467725,0.48059872576709584,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 1.m4a",4000.0,8000.0,,4k–8k,5.467210416666667,0.2971362683154507,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 2.m4a",125.0,250.0,,125–250,4.1701041666666665,0.9177721276962485,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 2.m4a",250.0,500.0,,250–500,4.164602083333333,0.6329403274970827,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 2.m4a",500.0,2000.0,,500–2k,4.164879166666667,0.427359400212264,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 2.m4a",2000.0,4000.0,,2k–4k,4.170460416666667,0.3831211303930882,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 2.m4a",4000.0,8000.0,,4k–8k,0.4704960600581379,0.9985152658305161,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 3.m4a",125.0,250.0,,125–250,1.1915375,0.8390026488534936,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 3.m4a",250.0,500.0,,250–500,1.1858770833333332,0.788039959069296,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 3.m4a",500.0,2000.0,,500–2k,0.9154055530556848,0.8820602981605496,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 3.m4a",2000.0,4000.0,,2k–4k,0.49297028738988324,0.9992997698129574,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 3.m4a",4000.0,8000.0,,4k–8k,0.4702893076955091,0.9989521789174611,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 4.m4a",125.0,250.0,,125–250,16.741751041666667,0.90517252081804,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 4.m4a",250.0,500.0,,250–500,16.740523958333334,0.8363771852110875,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 4.m4a",500.0,2000.0,,500–2k,16.739949999999997,0.8026123666608194,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 4.m4a",2000.0,4000.0,,2k–4k,16.73903958333333,0.8083160305449814,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, corner, open, earphone, 4.m4a",4000.0,8000.0,,4k–8k,16.742641666666668,0.4047527340987528,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 1.m4a",125.0,250.0,,125–250,4.796035416666666,0.9158655671437617,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 1.m4a",250.0,500.0,,250–500,4.797420833333333,0.709698997847965,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 1.m4a",500.0,2000.0,,500–2k,0.5194788013158714,0.9822251633967936,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 1.m4a",2000.0,4000.0,,2k–4k,4.79738125,0.5957635124433439,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 1.m4a",4000.0,8000.0,,4k–8k,4.797519791666666,0.36955292383420196,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 2.m4a",125.0,250.0,,125–250,4.796589583333333,0.8943564993887229,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 2.m4a",250.0,500.0,,250–500,4.796846875,0.9340725092169008,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 2.m4a",500.0,2000.0,,500–2k,4.796253125,0.8784983677036134,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 2.m4a",2000.0,4000.0,,2k–4k,4.7929281249999995,0.8924820945402279,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 2.m4a",4000.0,8000.0,,4k–8k,4.793383333333333,0.9123782764114751,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 3.m4a",125.0,250.0,,125–250,4.2175843749999995,0.9085351401834065,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 3.m4a",250.0,500.0,,250–500,4.213903125,0.924729515477883,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 3.m4a",500.0,2000.0,,500–2k,4.213764583333333,0.6938295111894668,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 3.m4a",2000.0,4000.0,,2k–4k,4.213823958333333,0.7501494097022038,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 3.m4a",4000.0,8000.0,,4k–8k,4.21384375,0.5086340055461446,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 4.m4a",125.0,250.0,,125–250,3.7825635416666663,0.7806037931822474,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 4.m4a",250.0,500.0,,250–500,2.04799534511184,0.5954700350713955,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 4.m4a",500.0,2000.0,,500–2k,0.45953494397223976,0.9895102094656699,REG,OK,False,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 4.m4a",2000.0,4000.0,,2k–4k,2.117312938761735,0.6079702654973267,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, mid, closed, earphone, 4.m4a",4000.0,8000.0,,4k–8k,1.265396896915508,0.7287919361382008,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 1.m4a",125.0,250.0,,125–250,5.873988541666667,0.9176968178316672,REG,OK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 1.m4a",250.0,500.0,,250–500,5.875472916666666,0.4663777969512306,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 1.m4a",500.0,2000.0,,500–2k,3.7352863292269523,0.5026312864187412,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 1.m4a",2000.0,4000.0,,2k–4k,5.874463541666667,0.500994662892518,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 1.m4a",4000.0,8000.0,,4k–8k,5.876957291666667,0.31566244522363734,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 2.m4a",125.0,250.0,,125–250,4.873796874999999,0.8814374459374411,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 2.m4a",250.0,500.0,,250–500,4.873975,0.3668146077096929,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 2.m4a",500.0,2000.0,,500–2k,4.874766666666666,0.38728561763643315,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 2.m4a",2000.0,4000.0,,2k–4k,4.8732822916666665,0.44955810024192505,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 2.m4a",4000.0,8000.0,,4k–8k,4.875261458333333,0.3397943932703107,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 3.m4a",125.0,250.0,,125–250,4.716057291666666,0.7239847864426808,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 3.m4a",250.0,500.0,,250–500,4.714553125,0.36815568640722257,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 3.m4a",500.0,2000.0,,500–2k,4.7153052083333336,0.2602565367144461,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 3.m4a",2000.0,4000.0,,2k–4k,4.716749999999999,0.3557153961428395,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 3.m4a",4000.0,8000.0,,4k–8k,4.716492708333333,0.17194692402094647,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 4.m4a",125.0,250.0,,125–250,3.617817708333333,0.8511898469214886,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 4.m4a",250.0,500.0,,250–500,3.620192708333333,0.40413411438331015,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 4.m4a",500.0,2000.0,,500–2k,2.886308757092148,0.5542692459099879,REG,CHECK,False,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 4.m4a",2000.0,4000.0,,2k–4k,3.619975,0.4578889700590814,REG,CHECK,True,ML Test · Phone-safe
"Bedroom 3, mid, open, earphone, 4.m4a",4000.0,8000.0,,4k–8k,2.3529003768677796,0.5910112007185125,REG,CHECK,False,ML Test · Phone-safe
