file,band_lo_hz,band_hi_hz,band_label,band_tag,rt60_s,r2,method,quality,capped,mode
"Bedroom 1, corner, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),8.585822916666666,0.5233957668342658,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),8.58550625,0.20829010856119565,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.605367403257673,0.9723194444313856,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),8.586772916666668,0.20097137859543698,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.30264363306784864,0.9454719058966387,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.5426466748609841,0.957061536409322,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.459452750630979,0.9864739707930994,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4427939105188602,0.9942775229996155,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4549805899249167,0.99495087927064,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.37595111678502047,0.9963770766883528,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.253427083333333,0.27913975576284394,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.43856022026676583,0.9848615563888732,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.4847931152864491,0.9977975925784146,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4473545427450986,0.9959875060275636,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.41632632174071876,0.9934200188217881,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.41244710678810353,0.9952468384441493,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.612665625,0.7442582130610316,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.5005725896550536,0.9685791218978365,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5876175024364396,0.9684329187053237,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.45093317630502255,0.9957772119567604,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.48341731001255817,0.9886397888123414,REG,OK,False,ML 2 · Musician
"Bedroom 1, corner, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),4.615614583333333,0.3010479003899255,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.9187302083333333,0.18343118912104256,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.9313375,0.6262311874410323,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.9335343749999994,0.22345891675826518,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.9342072916666666,0.18691563798367794,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),3.93383125,0.2020476479290605,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, corner, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),3.9345635416666664,0.1813338601614794,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.48596962353838363,0.9476331405616856,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.0928239583333332,0.4343454164053888,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5204371632946158,0.9963535735195959,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5199681109162512,0.9948973489599328,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4832659080636207,0.9959552235412934,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.43751600400104507,0.9964083516599362,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.200470833333333,0.3005016136250305,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.2004510416666663,0.32148079627555226,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.570677922025736,0.9961672773202905,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.47761843827697303,0.9990427752976531,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.48156508976778883,0.9991811214618913,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4290416947838973,0.9985770341407005,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.221463541666666,0.938997920834761,REG,OK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),2.4062510416666667,0.7338913943181169,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5538714870322016,0.9945233174881524,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4914946755270288,0.9984412076239231,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.47315353117476117,0.9986026323290247,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4389915867448096,0.9983778626703091,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.655659375,0.9657131882302583,REG,OK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.6556791666666664,0.5093598795646803,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.66023125,0.34953887627869873,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),3.6610031249999997,0.4066493180763521,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5552623124073381,0.9932624950046984,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),3.661102083333333,0.3263212536942557,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.171034375,0.6070093834713429,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.173389583333333,0.2842953607797583,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.6174971651168317,0.9728476133351651,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.48912364286145515,0.9962300474100935,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.45711651130288855,0.9961144899973987,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.42209642887562626,0.9971886199724027,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),1.070707439374865,0.9435306806951445,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.134247916666667,0.47310206980972236,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5005761496831519,0.9964627382755082,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5731008192936684,0.9692332087768797,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.435231407434671,0.9985671660938024,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4033653698893998,0.9981052118599393,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.421161458333334,0.6647651349826145,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.422408333333332,0.3192750477618311,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.814955985467381,0.8907047029887478,REG,CHECK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5265600187533027,0.995485288735646,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4511717905339329,0.9980817936954718,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.424938655916507,0.9988252828901941,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),6.398626041666667,0.5849324587522611,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.815239583333333,0.18906889252982617,REG,CHECK,True,ML 2 · Musician
"Bedroom 1, mid, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5608651682895988,0.9818303269675313,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5290581730177146,0.9875932102756534,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.46487900017197786,0.9936865227023488,REG,OK,False,ML 2 · Musician
"Bedroom 1, mid, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.47402526075991497,0.9900982221837559,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),2.863359375,0.7314655078174647,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),2.8677135416666664,0.31109008716248737,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),2.8689604166666665,0.20578607527976073,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5664699910970059,0.986550596552893,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),2.8690989583333333,0.21003170914600877,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),2.870405208333333,0.188397016127308,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.449014583333333,0.8668744895844978,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.4441458333333332,0.27164442833910724,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.48915137837492956,0.9964851579181335,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.49191729908710063,0.9983079207121354,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.49757463508837596,0.9981574346736122,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.43531231450627317,0.998619352237747,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.10655833333333332,0.7619749622806956,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.4481041666666665,0.3929298226041153,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5531603052338803,0.9917473054521911,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5256489104706574,0.9963724365344733,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5272214208458949,0.9957145246166245,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4651478362456973,0.9955110742086593,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.2270392834619496,0.7547034905938441,REG,CHECK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.465098958333333,0.15573511903332513,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),4.465059374999999,0.11142117032991024,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.4675135416666665,0.12961459904064104,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5567856202849005,0.9788770502370514,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5238672777619999,0.965122304317018,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.918902083333333,0.6217514417032508,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.918842708333333,0.19762474891888837,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5269812910361679,0.9840143094557411,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5198913291008262,0.9978138102109703,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.47427751973883214,0.9990630730146689,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.456549768746622,0.996928116958803,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.8789230260465398,0.9297766373428877,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.5413526174181663,0.9470410837280105,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.5573567227865495,0.9874164516753984,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5468186579735598,0.994923550049816,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5193545514353904,0.9931934918261519,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4632422467565477,0.9951759721950276,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),1.8692437499999999,0.7529112542157613,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),1.8756364583333331,0.49793334689024266,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, open, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),0.4849502732821293,0.998467559648098,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4868165677052986,0.9985948033624554,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4767555200670892,0.9980325733618058,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.421237171696287,0.999618764993478,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),0.1208875,0.8931579870868122,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, open, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.6339875,0.18191598700688164,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, open, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.635590625,0.1438654243175234,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, centre, open, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5701787422008459,0.9796089594718472,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.7005887732949804,0.9264916459850213,REG,OK,False,ML 2 · Musician
"Bedroom 2, centre, open, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.5642111308116473,0.9528302338197853,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.0641791666666665,0.816939906849705,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.066653125,0.4050743437505668,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.4166947947435532,0.994846887394374,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5036479252189398,0.998779690057975,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.47415215128792004,0.9989517513530635,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.44034266495288804,0.9992523343531059,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.029444791666666,0.6787892073554007,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.033126041666667,0.28338962541473056,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),0.4935029549157392,0.9979312644475994,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5011432172407719,0.9962789312517788,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.5008501183362017,0.9981742289397186,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4466978691351251,0.9983334374631953,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),5.719910416666667,0.46714854879614875,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.744141666666666,0.41758508912579123,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 3.m4a",500.0,2000.0,Mid,Mid (500–2k),4.74085625,0.39905873741868275,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 3.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.5033452127542941,0.9980855963586074,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 3.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.489656421090697,0.9991674510272353,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 3.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4565038005340179,0.9996372651600093,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 4.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.5856760416666664,0.9785353608000369,REG,OK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 4.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),3.597254166666666,0.253939012584906,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 4.m4a",500.0,2000.0,Mid,Mid (500–2k),3.599272916666666,0.5686341292956124,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 4.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4859845803899247,0.9983296786830047,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 4.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4914000782682557,0.9979983340726624,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, closed, phone, 4.m4a",6000.0,20000.0,Air,Air (6k–20k),0.4682458300546519,0.9981338146852742,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 1.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.106691666666666,0.7997533559527554,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 1.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.43916648504922673,0.9812884460950466,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 1.m4a",500.0,2000.0,Mid,Mid (500–2k),0.4188149121084472,0.9940100515405957,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 1.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),0.4501667966459001,0.9974331695379356,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 1.m4a",4000.0,6000.0,Presence,Presence (4k–6k),0.4326620828846589,0.9954692242998883,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 1.m4a",6000.0,20000.0,Air,Air (6k–20k),0.3598167076804367,0.9965135841694471,REG,OK,False,ML 2 · Musician
"Bedroom 2, corner, open, phone, 2.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),4.47913125,0.7811746906961496,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 2.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),4.489977083333333,0.22149144333921728,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 2.m4a",500.0,2000.0,Mid,Mid (500–2k),4.492926041666666,0.17952918990840055,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 2.m4a",2000.0,4000.0,High-Mid,High-Mid (2k–4k),4.49290625,0.17075479264421345,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 2.m4a",4000.0,6000.0,Presence,Presence (4k–6k),4.4935197916666665,0.27108454624795836,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 2.m4a",6000.0,20000.0,Air,Air (6k–20k),4.4936187499999996,0.15321422953750852,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 3.m4a",20.0,250.0,Sub/Bass,Sub/Bass (20–250),3.33628125,0.7111344002900591,REG,CHECK,True,ML 2 · Musician
"Bedroom 2, corner, open, phone, 3.m4a",250.0,500.0,Low-Mid,Low-Mid (250–500),0.5138872990429442,0.9801197897746089,REG,OK,False,ML 2 · Musician
