file,rt60_s,edt_s,r2,c50_db,c80_db,snr_db,quality,method,mode,capped,spl_leq_db,spl_lmax_db,spl_l10_db,spl_l90_db
"Lounge room, mid, open, phone, 2.m4a",4.658364583333333,0.8122700431002253,0.4864573416838961,-0.12661784133614418,4.189377174575137,31.89356590634398,CHECK,REG,ML 2 · Musician,True,53.85741424560547,58.922229207537,58.33638528590817,48.151865219386764
"Lounge room, mid, open, phone, 3.m4a",4.8697791666666665,0.8016051117439087,0.3699181344240683,0.9990109139956111,4.695508957063765,35.875321436917936,CHECK,REG,ML 2 · Musician,True,51.80357360839844,56.547383019692724,56.317235813696705,43.74713366723613
"Lounge room, mid, open, phone, 4.m4a",4.5733,0.8283701109942728,0.3424977547628067,0.7937345092824039,4.278364208457604,43.58164704360425,CHECK,REG,ML 2 · Musician,True,54.33930969238281,61.752448186189234,61.65450118397573,39.6865392546621
"Studio, centre, closed, phone, 1.m4a",5.281623958333333,0.7136420727139415,0.2314462459500655,-0.5031986720876601,4.914634304534554,50.708289790406404,CHECK,REG,ML 2 · Musician,True,55.009765625,61.96615814795702,60.84121379589314,40.41820731242851
"Studio, centre, closed, phone, 2.m4a",6.181036458333334,0.6484896302234464,0.3221001989573326,1.813732831455144,6.056284323367201,52.26094483840184,CHECK,REG,ML 2 · Musician,True,53.182044982910156,62.05400404121772,54.55206182420659,37.835958756932015
"Studio, centre, closed, phone, 3.m4a",1.1795089932301714,0.7298769801123013,0.9123165442124744,0.5768871978048338,4.4885053454508315,44.29118610072847,OK,REG,ML 2 · Musician,False,53.01858139038086,57.668042956009934,56.57533246841677,47.05678107703856
"Studio, centre, closed, phone, 4.m4a",4.281788541666667,0.7698048165229049,0.6431881261769566,-1.3944856207413678,3.609309883876578,39.63468606999133,CHECK,REG,ML 2 · Musician,True,52.661285400390625,58.59948424460534,58.082775868060246,43.08086242803493
"Studio, centre, open, phone, 1.m4a",5.413594791666666,0.7119079975751538,0.7719069216304602,0.4163972338386263,5.850148472799036,39.88597084439145,CHECK,REG,ML 2 · Musician,True,62.289241790771484,71.04855672309174,65.74761241954835,49.30952816045135
"Studio, centre, open, phone, 2.m4a",4.651853125,0.9168325534681477,0.6059980870298634,1.3582539074754174,4.262796634291758,41.05320691975485,CHECK,REG,ML 2 · Musician,True,57.23634338378906,61.421953646727644,60.8468452401708,50.924675265771135
"Studio, centre, open, phone, 3.m4a",1.0750129754244186,0.7925355123579506,0.9756325056367378,1.049669453087971,4.750372464153555,46.62059434373233,OK,REG,ML 2 · Musician,False,57.079158782958984,59.165930189495164,57.29375625111908,47.030986506996754
"Studio, centre, open, phone, 4.m4a",3.5896343749999997,0.7685600048939323,0.3992122945077565,-0.5375464563632202,4.142602824889004,47.63075700951185,CHECK,REG,ML 2 · Musician,True,54.053443908691406,61.092897092821204,60.981927725071685,41.808922958223526
"Studio, corner, closed, phone, 1.m4a",3.359536458333333,0.5665555287724197,0.7773586000353578,6.100558086896495,9.505800265729071,39.15161975780915,CHECK,REG,ML 2 · Musician,True,56.55594253540039,61.56418670109332,61.434132397568746,49.779619988827946
"Studio, corner, closed, phone, 2.m4a",4.2282125,0.18966321435350508,0.35259509151677454,7.527072535942399,9.908315699851668,45.17733419417392,CHECK,REG,ML 2 · Musician,True,52.9471435546875,58.51459707613226,57.961894922135464,37.73041793223257
"Studio, corner, closed, phone, 3.m4a",4.7305447916666665,0.6824795692501958,0.3444560361438698,2.650558938908543,6.053857755053032,44.238839641843896,CHECK,REG,ML 2 · Musician,True,51.10776138305664,56.80238276083275,54.87117586122998,44.14138367459104
"Studio, corner, closed, phone, 4.m4a",0.8182512744178186,0.7427150187813637,0.9923014448544534,2.3856816444108913,5.966152292855362,45.20339743100389,OK,REG,ML 2 · Musician,False,52.28091812133789,56.771268853283445,55.0994002635378,42.72268257810913
"Studio, corner, open, phone, 1.m4a",4.3567,0.7257058956523508,0.40494263849994283,3.462773365357175,6.493356747579384,46.69011612306012,CHECK,REG,ML 2 · Musician,True,48.320369720458984,54.173734660067545,52.54659189650057,40.02521764028721
"Studio, corner, open, phone, 2.m4a",4.3290114583333335,0.8267462866320392,0.5406259375778704,1.536930851622502,4.939588879347765,34.69364186190997,CHECK,REG,ML 2 · Musician,True,59.646949768066406,64.66553312857056,64.38790160774427,49.130006189327034
"Studio, corner, open, phone, 3.m4a",5.02395625,0.6361754744692136,0.5769417447175498,4.661305124942678,7.64293867674168,37.061729759480066,CHECK,REG,ML 2 · Musician,True,56.80654525756836,62.39794240864343,60.99588730916745,47.39047326302988
"Studio, corner, open, phone, 4.m4a",0.9966505359691135,0.7572395887323722,0.9688328182207867,1.8136660055909908,5.177421937023713,37.104976022871696,OK,REG,ML 2 · Musician,False,56.283485412597656,60.42845849900935,59.02305787312116,46.88007442016289
"Studio, mid, closed, phone, 1.m4a",4.701015624999999,0.7159320068206387,0.552218105407364,1.161959927195573,4.8898898052921504,37.10064328609624,CHECK,REG,ML 2 · Musician,True,53.62960433959961,58.07901919274986,56.84789869863103,46.69416011766386
"Studio, mid, closed, phone, 2.m4a",4.868888541666667,0.719698184785529,0.3587151278213487,1.157273360069996,5.0809102208633234,41.7064905433802,CHECK,REG,ML 2 · Musician,True,54.64849853515625,59.620152881869544,59.002409053101005,49.02929140583433
"Studio, mid, closed, phone, 3.m4a",3.8189999999999995,0.7010793405288089,0.4557452289991912,0.7824714450508007,5.325508226470385,51.34510546682587,CHECK,REG,ML 2 · Musician,True,51.94055938720703,58.364295591529505,57.76061849734977,46.116268130784974
"Studio, mid, closed, phone, 4.m4a",0.841971351123369,0.7115313697825018,0.9885052982376189,0.47003670489482297,5.040827511811065,52.5092198535511,OK,REG,ML 2 · Musician,False,53.045265197753906,58.64926253953752,58.48717589693915,44.898905197557106
"Studio, mid, open, phone, 1.m4a",5.347549999999999,0.6547315346594224,0.265211846122125,2.6837252944705514,6.613403553435779,50.82984207061686,CHECK,REG,ML 2 · Musician,True,52.39976501464844,60.33697175637613,57.20844173711091,37.85846186970192
"Studio, mid, open, phone, 2.m4a",4.677008333333333,0.7024387416696158,0.511166392400044,0.6711118800880267,4.9457655207149305,46.37318946848306,CHECK,REG,ML 2 · Musician,True,49.56045150756836,51.32715918848635,51.103936203075136,45.862741292795974
"Studio, mid, open, phone, 3.m4a",4.79928125,0.7064092047055115,0.3340019103281596,1.6693035941116534,5.294406562429849,48.870851280291504,CHECK,REG,ML 2 · Musician,True,52.34410095214844,59.76817789779007,57.37514966482767,44.50450419679953
"Studio, mid, open, phone, 4.m4a",0.8515035233206407,0.7666747899289804,0.9862693900559599,0.33224904922662024,4.2890979218072305,48.569930509054934,OK,REG,ML 2 · Musician,False,54.69305419921875,58.8550944218168,57.04215156352798,46.29304144038912
